Klient_id_klienta,Obszar_id_obszaru,Czas_id_czasu,Atrakcja_id_atrakcji,ilosc,cena,Platnosc_id_platnosc
408,1,30,14,1,167,2
1249,2,23,1,3,34,2
2627,2,18,16,2,79,2
2974,1,2,12,5,58,2
529,2,15,1,2,138,1
2429,3,25,10,5,226,1
183,2,22,8,4,290,2
579,3,21,11,4,95,1
190,3,4,4,3,240,1
173,1,29,5,4,170,1
2243,3,12,6,3,192,2
1366,1,9,4,1,39,2
1500,3,12,8,1,264,2
2759,3,12,10,5,251,1
883,3,5,3,3,224,1
294,1,10,6,4,87,2
1888,3,29,5,4,99,2
1376,2,26,8,4,116,2
220,3,24,9,4,280,1
1612,1,4,12,2,175,1
1539,1,4,9,4,67,1
2627,2,10,4,3,150,2
586,1,21,13,3,196,1
937,2,25,14,2,150,1
2074,3,18,7,4,71,2
1478,3,29,16,1,175,1
1621,2,10,4,3,118,1
2546,2,28,15,5,131,1
1677,1,20,6,4,83,1
1770,3,24,14,2,270,2
1596,3,24,4,1,253,2
209,2,20,13,1,232,2
1252,2,16,13,4,231,2
1413,1,19,8,2,33,2
2114,2,12,4,3,202,1
2093,1,21,14,3,145,1
2291,1,17,10,3,122,1
261,1,2,9,1,237,1
1364,1,22,12,5,251,1
2975,1,19,11,1,171,2
1645,3,29,4,2,149,2
803,1,28,15,4,239,2
788,1,21,5,5,99,1
2867,3,4,12,4,63,2
2232,3,27,6,5,152,2
1342,1,9,14,2,125,1
274,3,26,3,1,231,2
2825,3,12,4,2,158,2
2570,3,15,12,2,282,2
356,1,17,14,2,51,2
712,2,14,9,5,45,2
434,1,18,9,2,41,2
45,2,3,9,5,285,2
708,3,4,1,3,209,2
2364,1,9,12,4,276,2
1622,3,21,6,3,226,2
1801,3,5,16,5,224,1
1597,2,10,6,1,90,1
1803,2,17,8,2,270,1
2879,1,26,12,1,56,1
1709,2,6,9,2,267,2
2684,3,2,9,5,264,1
2512,3,12,9,4,219,2
1735,1,27,1,5,126,2
1774,1,7,13,4,199,2
158,1,24,15,2,128,2
1137,2,29,8,1,57,1
991,2,6,8,2,174,2
758,1,16,7,3,298,1
1990,3,23,6,2,109,2
2531,2,19,6,2,93,1
2020,3,18,14,2,169,1
2509,1,10,4,1,292,2
2520,1,16,14,2,138,2
1935,1,4,13,5,121,1
2665,2,3,1,2,243,2
1098,3,18,5,3,41,2
2339,2,3,3,2,295,1
952,1,16,16,5,160,1
2187,2,1,8,1,239,2
1489,1,6,13,1,89,1
945,3,17,15,2,269,2
2288,1,20,8,2,160,2
1411,2,3,8,2,178,2
1498,2,25,5,2,267,1
613,3,11,3,4,172,1
366,3,3,8,3,74,2
1239,2,29,14,2,131,1
1962,1,10,14,4,256,2
1287,3,18,2,1,187,2
345,1,11,10,5,183,1
1839,1,30,12,2,211,1
423,3,15,16,3,99,2
2526,1,9,2,4,80,2
683,2,12,10,3,140,1
332,2,8,6,5,212,1
191,1,5,5,1,226,1
2629,1,4,9,2,32,1
768,1,15,5,2,207,1
1613,2,4,13,2,242,1
728,1,20,12,3,167,2
2110,1,25,9,3,139,1
1061,1,3,5,2,36,2
1624,3,3,7,1,206,2
2123,1,15,15,5,99,2
2675,2,25,12,3,163,2
2898,3,23,15,2,39,1
1049,1,17,14,4,77,2
1473,2,9,9,5,98,2
229,2,19,9,1,223,1
2387,1,16,15,3,111,2
175,2,16,13,4,122,1
2949,3,2,3,1,281,1
2721,2,6,11,2,180,2
1044,1,13,2,2,225,2
2361,1,29,4,5,63,1
677,3,24,4,5,202,1
1231,2,11,2,4,46,2
2146,1,8,5,4,215,2
677,1,21,5,4,247,1
2663,1,29,4,5,291,2
2348,2,13,6,5,245,2
1595,1,2,9,4,209,1
2133,3,29,3,3,225,2
2005,1,28,5,5,272,2
1518,2,26,16,1,85,2
2787,3,29,14,5,238,2
87,2,24,16,1,63,1
1107,1,3,6,2,213,1
831,2,2,2,5,141,1
2020,1,17,10,3,67,2
2590,3,10,9,5,112,2
1473,1,11,12,4,123,1
1168,3,19,14,3,250,2
1081,3,23,16,2,210,1
1352,1,12,11,5,136,2
70,3,25,5,2,158,2
989,3,12,3,1,269,1
1192,3,22,15,2,65,2
177,2,17,10,4,106,1
2798,3,1,13,5,200,1
33,3,17,3,2,263,1
657,2,26,5,4,49,1
844,3,23,11,2,30,2
601,1,22,12,1,231,1
2275,2,11,2,2,277,1
424,1,24,16,2,157,2
687,3,10,14,2,296,2
829,1,4,11,4,138,2
1645,3,13,3,1,201,1
2876,2,6,9,1,210,1
1502,3,21,1,3,63,2
1643,2,27,16,4,231,1
362,1,13,11,3,185,2
960,2,25,3,5,132,1
544,1,11,1,2,168,2
883,2,21,2,2,256,1
1338,2,6,6,5,294,2
914,3,27,11,1,177,1
1794,3,26,12,4,219,1
817,2,28,8,2,220,2
2342,3,16,4,4,190,2
2513,2,24,16,3,146,2
1165,2,13,4,5,190,2
1720,3,13,9,1,201,1
2961,1,28,11,2,33,2
2992,2,13,6,5,112,2
641,1,23,6,2,162,2
311,2,7,5,1,65,1
2745,1,22,10,5,218,2
1176,3,9,3,3,125,1
224,1,27,1,2,282,1
2261,3,6,14,1,108,2
2281,3,12,3,5,115,1
745,3,23,16,4,275,2
649,2,7,14,1,163,1
1427,2,8,14,1,258,1
1346,2,22,14,3,291,2
438,3,30,9,1,113,2
970,1,1,11,1,175,2
676,3,1,1,4,260,1
1139,1,11,12,3,278,2
560,1,6,4,5,81,1
1606,1,10,2,1,84,1
639,1,5,3,2,198,1
1599,3,25,10,1,123,2
2344,2,26,10,2,37,1
290,3,15,2,2,156,2
2202,3,28,10,4,65,1
2654,1,16,3,2,185,2
938,2,18,14,5,112,2
1837,2,17,13,1,34,1
1225,2,3,16,1,173,2
14,3,1,8,2,191,2
1312,1,13,2,3,160,2
1387,3,8,9,1,282,1
736,2,25,8,1,43,1
1609,2,6,3,1,260,1
1414,2,12,11,4,261,1
394,1,22,12,3,119,2
2268,3,14,16,3,212,2
1585,1,30,2,3,143,2
2690,1,29,7,4,158,2
971,3,27,8,1,285,1
741,1,23,10,4,173,2
1798,3,5,8,1,178,2
1161,2,16,3,3,103,1
2747,3,10,15,5,287,1
2862,2,17,9,4,204,1
267,1,16,14,5,62,1
1408,3,29,8,5,42,2
1474,2,10,11,4,267,1
1025,2,21,14,3,123,2
483,2,28,8,5,208,1
469,1,10,9,1,282,1
2884,2,14,15,5,163,1
695,1,27,1,4,286,2
2401,3,30,6,4,206,1
559,1,1,1,2,202,1
1004,3,3,9,5,268,1
221,1,28,11,5,79,2
1145,1,12,3,4,178,1
533,2,7,7,2,67,2
977,2,28,9,5,64,2
764,3,17,14,1,129,2
1831,1,20,15,3,132,2
2940,2,27,11,1,294,1
1862,3,5,11,4,193,2
2326,1,5,16,1,38,1
816,3,10,11,1,199,2
960,2,14,14,4,291,1
2510,1,26,13,1,229,2
2753,2,5,6,4,294,2
37,2,28,7,2,213,2
2282,2,1,15,2,189,1
831,3,26,16,4,138,2
1,1,7,15,2,163,1
1369,1,10,7,4,227,1
258,2,12,7,2,202,1
1374,3,27,13,1,119,2
2139,1,10,3,3,272,1
601,3,16,1,1,125,1
1239,3,15,12,5,298,1
465,2,18,6,4,262,2
1446,2,4,3,1,222,2
2500,3,9,2,5,109,2
2467,3,11,2,2,238,1
348,2,3,5,2,151,2
2620,3,24,13,1,156,2
1052,2,28,1,4,181,2
2124,1,19,1,4,112,1
1678,1,8,8,1,164,1
2913,1,26,14,2,79,2
710,2,8,13,5,75,1
1445,2,3,11,2,155,1
586,2,9,11,1,90,1
1623,2,10,16,5,125,1
1193,1,7,7,2,197,1
2046,2,7,14,1,262,1
2310,1,26,15,1,288,2
1607,2,6,2,5,204,2
2866,3,26,14,5,55,1
1157,3,8,14,5,282,2
321,1,24,1,2,93,2
1206,2,2,16,2,192,2
1438,1,8,7,5,239,2
1295,2,1,6,4,298,1
806,2,2,3,1,100,1
1600,2,4,10,3,279,2
1331,3,28,7,3,89,2
2573,1,13,14,1,242,2
2053,3,21,10,2,134,1
2747,1,23,6,2,147,2
1842,1,25,10,5,76,2
1715,1,28,5,4,158,1
1690,2,10,14,3,233,2
1972,2,30,3,3,143,2
2314,1,2,3,4,289,1
2609,2,10,5,4,215,1
1939,3,10,8,5,225,1
1188,2,16,14,4,56,2
2119,3,12,5,4,154,2
2839,3,4,16,3,75,2
84,1,17,14,1,228,1
1967,3,21,11,4,77,1
2156,2,9,2,5,107,1
2317,3,30,14,2,114,2
2773,1,15,7,3,207,1
1302,3,1,10,2,285,1
438,3,21,1,2,144,1
952,3,27,11,5,173,1
284,2,1,14,3,114,2
1470,1,8,3,3,32,1
1727,1,15,9,2,60,2
637,1,25,16,5,157,2
1028,2,23,11,1,60,1
1227,1,24,15,4,116,2
1462,2,28,13,3,284,2
1695,2,5,9,3,199,2
710,1,27,9,5,63,1
1808,2,15,7,5,285,1
839,3,17,12,4,292,2
2614,3,6,8,3,263,2
683,2,5,12,3,153,1
2418,3,13,13,1,167,2
2830,2,12,9,5,185,1
1986,2,25,10,4,72,1
909,3,2,5,2,129,1
2743,1,21,7,3,298,1
2525,1,28,10,3,256,2
1338,3,29,9,2,162,2
1,1,3,14,2,247,2
465,2,15,15,1,167,1
350,3,4,9,3,249,2
1264,3,1,4,2,148,2
2792,1,24,16,5,248,2
73,2,18,3,1,292,2
2492,2,20,6,2,272,1
257,3,1,12,4,231,2
1161,1,19,16,2,204,1
647,3,30,5,4,61,1
361,2,10,7,5,65,2
1470,2,27,16,3,172,2
842,3,8,4,1,120,2
1572,3,7,14,2,155,2
2175,3,2,11,4,94,2
944,3,10,14,4,296,2
2096,3,30,14,1,132,2
2828,3,2,11,4,152,2
1694,1,18,9,4,293,2
2009,3,11,13,2,267,2
193,3,11,8,2,229,2
607,1,30,4,1,213,2
2958,1,30,1,4,129,2
1732,3,10,16,1,65,1
2846,2,3,14,3,291,2
2296,3,6,7,4,238,1
2734,2,10,10,2,295,2
2412,2,23,9,3,88,1
604,1,16,6,4,245,1
1699,3,12,10,4,274,1
911,3,18,2,3,134,2
467,1,11,12,1,123,1
843,1,10,16,4,135,2
1980,3,4,2,5,59,1
2015,3,30,10,1,154,2
1641,1,14,15,5,251,1
91,1,19,8,3,59,1
1777,1,18,16,3,207,2
427,2,29,11,2,116,1
230,2,5,2,5,203,2
421,3,3,15,3,170,2
1547,2,20,9,1,46,1
2629,2,19,10,5,261,1
2134,2,9,9,3,181,2
2396,2,12,10,3,178,1
529,2,1,16,1,33,2
2952,1,4,5,2,139,1
2865,2,16,2,4,118,1
1209,3,12,2,5,212,2
22,1,29,9,3,199,2
2639,2,19,11,5,240,2
485,1,9,4,1,233,2
2907,3,15,11,2,36,2
2194,2,27,3,2,275,2
181,1,23,13,4,164,1
2749,3,13,16,3,219,1
1820,1,26,13,5,265,1
1107,2,26,5,4,280,1
2809,3,15,9,5,232,1
105,2,15,7,2,237,1
32,1,23,11,2,173,1
1656,1,12,7,1,283,2
2063,3,15,3,3,280,2
356,3,14,11,5,67,2
1728,2,13,11,1,296,1
1127,1,19,5,2,36,1
2170,1,3,14,5,140,1
1932,1,7,11,5,49,2
498,1,30,6,2,179,2
2048,3,23,15,5,119,1
2283,3,27,3,5,190,1
2440,2,26,3,4,90,2
1012,1,30,5,5,156,1
2478,2,28,1,3,140,1
431,2,28,14,1,39,2
476,1,16,16,3,164,1
2859,1,7,11,2,41,1
2250,3,21,1,5,57,2
696,3,6,7,1,125,2
2992,3,9,11,1,43,1
2687,2,10,7,5,261,2
1450,3,11,3,2,217,1
1766,1,25,4,5,285,2
1015,1,16,5,1,214,2
574,3,1,3,5,75,2
822,2,19,15,2,46,2
886,3,9,14,4,104,1
2151,2,14,5,1,98,2
467,3,5,14,1,277,1
2208,2,1,6,3,175,1
2664,1,10,11,5,78,1
1486,1,15,8,3,177,1
1440,2,27,15,5,110,1
1577,2,3,2,1,153,2
1499,1,14,3,4,55,2
763,1,18,4,1,168,2
1796,3,11,13,2,250,1
2302,1,15,10,2,82,1
2266,1,19,12,4,160,2
2815,1,11,11,3,204,1
1319,1,21,14,4,153,2
2329,3,10,13,4,111,2
456,3,16,8,5,156,1
2637,3,15,6,1,209,2
1998,3,3,15,1,38,1
2469,3,24,8,4,147,2
1570,1,30,2,1,101,2
120,3,6,9,1,226,2
1046,1,15,13,4,102,1
2197,1,26,8,2,139,1
527,3,2,3,1,170,1
1932,2,9,14,3,265,2
466,3,11,16,2,237,1
1782,1,22,16,1,264,2
331,1,19,15,5,153,2
279,1,12,3,2,85,2
2102,1,28,7,2,160,2
832,2,15,16,4,260,2
1372,1,7,14,4,182,2
1169,2,29,9,3,235,1
2356,3,26,2,3,237,2
211,3,17,13,2,87,2
1872,1,29,4,4,106,2
2443,1,9,9,4,76,1
1680,3,26,16,4,168,1
1563,2,27,2,1,215,1
1555,3,3,5,2,219,2
1534,1,10,13,3,145,2
2378,2,17,15,3,187,2
2537,3,24,11,4,122,1
1565,1,5,9,3,96,1
1525,1,9,5,3,177,1
2880,2,6,4,1,170,2
175,1,5,8,1,266,2
2918,1,19,11,2,208,2
2799,1,9,15,1,212,1
1106,1,19,3,1,154,2
490,2,13,10,5,131,1
2213,3,1,8,2,198,2
2715,3,20,2,5,45,1
1076,3,11,15,5,149,2
229,2,11,2,3,242,2
1981,1,2,9,2,172,1
543,1,12,13,1,232,1
1715,3,1,3,3,261,2
2269,1,22,16,5,239,2
1417,3,13,16,5,226,1
1483,2,18,10,3,254,1
1840,3,3,13,4,90,2
1583,2,28,1,5,31,2
388,1,18,6,4,174,2
1754,3,26,4,1,89,1
1171,2,17,14,1,199,1
286,2,6,4,3,72,2
1015,2,29,15,4,122,1
814,1,8,13,2,156,1
2962,1,18,11,1,145,1
2660,2,5,15,2,235,1
2173,2,4,4,2,236,1
1416,3,10,5,5,222,1
1345,1,3,12,1,60,1
1081,2,17,9,4,247,1
437,3,1,6,3,119,2
1840,1,18,15,4,241,2
1015,1,12,3,4,34,1
125,1,6,4,4,280,1
2371,2,20,11,5,244,1
314,1,29,5,2,184,2
589,2,25,8,2,189,1
973,1,13,1,4,33,1
2262,3,4,15,3,79,2
1696,3,9,12,5,81,1
2929,2,25,6,3,192,2
1602,2,24,6,2,122,1
1089,1,19,3,4,90,1
1380,3,11,16,2,33,2
1808,2,22,6,3,242,1
2336,2,21,6,3,99,1
1425,2,19,2,5,126,1
1982,2,18,4,5,268,2
1740,2,11,1,3,87,2
2488,1,30,15,3,62,2
2017,3,25,6,5,65,2
1433,3,28,9,4,145,2
2666,1,5,7,5,254,1
332,1,9,14,1,107,2
879,2,5,5,2,196,2
2086,3,25,1,4,173,1
2181,2,16,15,4,297,2
2820,3,15,11,2,134,2
1873,2,17,15,5,121,1
262,3,8,7,5,287,1
1101,1,13,3,2,56,1
2619,3,27,5,2,220,1
2489,2,20,16,2,145,1
659,1,3,15,1,277,2
2053,1,16,16,1,231,2
1541,1,15,16,2,78,2
2259,3,20,9,4,254,1
372,2,15,10,3,63,1
110,2,8,2,1,230,1
1634,2,9,5,5,240,1
1741,1,29,16,2,116,1
1797,2,12,9,1,133,2
1825,1,12,9,4,144,1
2139,1,27,2,3,182,1
945,2,9,11,1,284,2
1482,2,19,5,5,213,1
2783,3,17,2,2,199,2
923,3,23,6,2,256,2
2634,1,26,14,4,99,1
128,1,27,1,3,34,1
1643,3,7,14,4,40,2
1160,1,1,2,5,103,1
1488,2,11,12,1,212,2
1278,3,14,1,3,71,2
2350,3,2,15,4,251,2
353,2,16,10,4,52,1
2239,3,23,14,5,104,2
1684,2,11,6,2,164,1
2901,3,24,6,5,272,2
1993,3,5,6,3,96,1
17,3,3,5,3,63,2
2942,3,7,7,5,121,1
396,3,18,5,2,202,1
2260,3,9,15,1,269,1
2585,2,15,9,1,75,2
2115,1,2,12,2,149,2
137,2,27,1,3,133,2
692,2,2,3,4,91,1
281,3,12,7,2,191,1
398,3,28,14,1,209,1
1439,2,16,16,1,74,2
570,2,28,10,3,178,2
64,2,13,7,5,112,2
1330,2,11,3,5,264,2
2457,3,5,7,4,58,2
64,2,6,7,1,176,2
1206,2,24,12,1,161,1
860,2,13,4,2,250,1
2703,1,25,6,2,244,1
1244,3,8,13,3,267,2
2729,1,1,15,4,221,1
484,2,13,13,2,246,2
1482,3,5,6,2,222,1
1042,2,2,13,4,173,2
2233,2,29,10,4,60,1
783,2,11,10,1,298,2
1907,2,17,15,5,256,2
6,1,14,3,1,267,2
2593,3,4,1,1,44,1
2988,2,6,13,4,71,1
972,3,23,3,4,132,2
2893,2,26,13,4,47,2
1429,2,14,8,2,249,1
1397,1,18,15,5,117,2
2793,2,5,5,4,215,2
830,3,30,8,3,259,2
1334,1,8,8,5,211,2
2911,3,10,8,2,255,2
1651,1,8,13,1,49,1
424,3,14,1,2,47,1
2442,2,30,12,5,164,1
2987,2,14,16,4,62,2
1869,3,26,6,5,251,2
1582,3,21,8,4,263,1
1635,3,15,10,4,116,1
772,2,22,7,2,255,2
2462,3,25,7,5,49,2
2694,2,21,9,2,157,1
2303,1,9,3,4,223,1
1615,3,11,1,4,247,1
1419,1,29,9,5,76,2
2738,3,2,14,4,241,2
573,3,3,6,5,264,1
36,2,6,12,1,57,1
2465,2,11,3,2,71,1
1472,3,1,5,2,186,2
1453,1,11,14,5,247,1
546,1,21,16,5,266,1
2044,3,25,14,1,144,1
1081,3,21,9,4,89,2
281,1,4,9,2,201,2
555,3,27,3,2,282,2
655,3,6,6,2,290,2
2800,1,12,4,1,236,1
1746,3,10,5,3,204,1
600,2,13,11,2,282,1
2816,3,21,13,3,151,1
2942,2,6,6,2,270,1
2538,3,10,3,5,138,2
447,2,27,12,2,178,1
344,3,21,1,1,114,2
875,3,14,11,2,295,2
629,1,29,6,4,280,1
2614,1,16,6,3,271,2
1089,3,2,4,5,63,2
2054,2,10,4,3,74,2
2947,3,14,9,3,30,2
1326,3,12,9,4,209,1
2080,1,20,9,3,85,2
2789,2,14,7,5,228,2
1859,2,3,3,4,245,2
750,1,25,2,5,259,2
2547,2,21,5,3,198,2
974,2,22,3,5,198,1
1297,3,5,9,2,141,2
957,1,11,14,5,125,1
389,3,12,9,2,32,1
2275,3,5,7,1,174,1
2902,2,1,13,1,255,2
146,2,17,11,3,56,2
1077,1,13,10,2,177,1
2406,2,19,10,4,292,2
604,1,5,3,5,172,1
2780,2,2,12,3,198,1
567,3,28,15,5,178,1
1447,3,25,14,5,57,1
108,2,6,9,5,68,2
1959,2,15,9,3,78,1
2941,2,28,13,5,60,2
1467,3,21,12,3,104,2
884,2,10,15,3,80,2
2840,3,5,11,3,93,2
1384,2,11,6,2,291,2
1073,3,3,2,5,179,2
1976,2,26,8,5,64,1
83,1,20,3,5,176,1
1488,3,3,8,5,50,1
893,1,12,1,2,88,2
1364,1,25,8,4,122,1
1079,1,7,10,1,77,1
820,3,6,7,3,156,2
399,3,19,2,3,170,1
526,2,12,9,5,143,2
2809,3,22,6,1,231,1
1450,3,25,13,5,190,1
1884,1,21,15,4,50,1
693,1,11,3,5,280,1
2419,3,2,4,4,262,1
2612,2,1,4,4,225,2
302,3,10,10,5,121,2
914,3,21,3,2,97,2
1866,2,7,6,5,286,2
223,3,18,3,4,215,2
2049,2,20,1,2,211,1
1238,1,18,15,3,202,2
286,2,1,7,4,200,1
373,3,26,15,4,292,1
52,3,13,4,4,243,2
198,1,5,16,3,185,1
1087,2,15,4,2,77,2
1227,2,23,2,1,167,2
2521,3,4,10,4,58,1
773,1,22,16,5,267,1
1023,3,13,1,1,40,2
583,2,21,8,4,42,2
585,3,3,10,2,46,1
696,1,13,15,3,249,1
1406,3,9,8,2,286,1
1983,1,3,16,3,245,2
1237,2,4,15,1,242,1
1366,2,11,10,5,247,1
2622,3,5,10,2,207,2
1856,2,30,9,1,175,2
1130,3,18,14,2,186,2
1716,1,30,7,1,41,1
382,3,28,8,1,288,2
973,3,13,4,1,278,2
178,1,12,16,2,172,1
1982,3,23,9,2,108,1
2083,1,6,4,4,222,1
1328,1,1,16,3,231,1
106,1,18,3,4,36,2
526,2,14,13,3,282,1
576,1,28,15,4,160,2
2312,1,2,9,2,111,2
108,2,1,11,4,37,2
1717,1,13,10,2,243,2
1767,3,13,2,4,36,1
2822,1,1,15,2,143,1
2804,2,19,8,4,272,1
635,2,4,12,5,257,2
2898,2,11,7,4,60,1
1586,2,13,7,2,128,1
808,3,23,9,4,127,2
1975,3,4,9,5,132,1
806,1,12,14,1,200,2
1799,3,16,10,2,52,1
2696,1,1,8,3,41,2
1409,2,7,5,3,295,1
2042,1,26,13,4,247,1
968,1,17,2,4,62,2
900,1,29,5,2,92,2
1915,1,3,6,2,147,2
2820,1,18,12,4,210,2
1323,2,23,10,2,69,2
397,2,11,13,5,103,1
358,1,1,4,4,177,1
413,3,14,7,2,154,1
2671,3,12,2,3,232,2
1803,1,22,16,1,79,2
1917,3,18,7,1,199,2
2704,2,16,15,1,266,1
2622,1,6,15,4,82,1
1397,3,22,8,3,113,2
208,1,7,11,2,174,1
80,3,30,4,5,181,2
1309,3,6,6,5,179,2
2596,2,3,7,5,101,1
2338,3,29,11,2,111,2
784,1,7,13,2,247,2
1353,1,22,14,4,98,1
231,2,5,11,4,243,1
2294,1,9,6,2,117,1
43,1,17,9,2,72,1
1761,3,18,9,4,267,1
997,2,17,6,1,68,2
1022,3,30,10,3,199,1
560,3,12,2,3,192,1
470,1,11,6,1,260,1
1673,2,4,1,5,243,1
2177,3,1,5,1,176,2
705,2,29,12,3,213,1
2992,1,14,5,2,293,1
752,1,30,15,2,87,2
757,3,17,10,5,47,1
726,2,25,5,1,236,2
1693,2,19,10,1,54,2
1069,2,23,11,5,99,1
1544,1,11,15,2,270,2
2075,2,5,12,4,283,2
2496,2,30,4,2,98,2
2448,2,11,2,1,90,2
699,3,29,1,5,296,2
1015,2,13,12,5,283,2
2995,2,27,9,1,247,2
2970,3,13,10,1,242,2
2001,3,24,4,4,53,1
1701,1,20,13,5,37,1
587,2,15,6,2,249,2
2653,2,17,16,3,130,1
187,2,13,13,1,37,2
1388,2,16,4,5,141,1
882,1,23,4,4,38,2
595,3,8,12,5,267,2
1594,1,8,5,4,88,2
1889,1,1,13,1,252,2
2797,3,5,8,3,134,2
751,3,24,11,2,150,2
1909,1,4,4,1,269,2
1229,1,29,3,1,280,2
2956,3,14,13,2,46,1
2820,1,7,10,3,81,1
1259,2,19,6,4,203,2
176,3,17,14,5,246,2
2075,1,10,4,3,280,1
158,2,26,3,2,191,2
160,3,20,11,4,205,2
2486,2,23,7,2,211,2
2586,3,28,5,2,230,1
2817,3,12,1,2,34,1
354,3,8,7,1,110,1
2992,3,7,4,1,173,2
2503,2,24,3,2,121,1
1302,3,26,3,5,150,1
2961,1,19,7,4,198,2
1815,2,2,4,2,278,2
54,3,2,2,2,134,1
1030,2,26,1,4,77,2
2394,2,8,3,5,270,1
1830,2,25,9,5,71,1
102,3,28,15,3,118,1
668,3,1,11,1,32,2
2037,3,13,16,3,37,2
437,3,2,9,1,260,1
407,1,18,5,2,266,1
2612,3,4,5,5,102,2
1670,1,17,13,5,128,2
2497,2,17,8,1,144,2
2802,3,11,7,3,32,1
1779,2,11,14,1,120,2
2462,1,21,10,4,92,2
1669,2,23,3,3,158,1
2533,1,26,2,3,143,2
174,3,27,7,2,161,2
2421,1,29,12,1,63,1
277,3,27,6,1,110,1
1081,2,8,16,3,241,2
1205,2,22,11,5,265,2
1575,3,7,9,4,198,2
955,3,13,8,2,108,2
472,3,23,5,1,180,2
438,2,12,12,4,87,1
2058,1,2,2,2,97,2
169,2,26,8,4,199,1
2533,3,16,3,3,299,1
1626,3,13,13,2,47,1
514,3,24,1,3,122,2
1619,2,11,2,1,80,1
952,3,25,8,5,206,1
2427,3,17,4,2,73,1
787,2,10,16,1,80,2
2483,1,13,5,2,140,1
1496,1,3,8,5,68,1
293,2,11,7,3,50,1
2870,1,25,4,1,161,1
2068,1,5,14,5,88,1
2359,2,6,11,2,299,1
2029,2,23,7,1,278,1
113,3,17,13,1,171,2
2605,2,3,2,5,37,2
530,3,18,14,5,228,1
623,1,23,3,1,43,1
2248,1,24,3,3,60,2
104,2,3,15,4,196,2
2450,1,17,6,5,165,2
1691,1,18,2,1,260,2
2446,3,19,1,3,189,1
1554,1,29,6,5,72,1
899,2,28,4,1,136,1
155,1,26,2,3,240,1
2692,1,3,7,2,251,1
2387,2,26,4,1,245,1
2475,2,30,1,2,126,1
1990,3,26,2,3,148,2
1848,3,28,15,5,282,2
287,3,29,11,2,279,2
87,1,1,2,3,54,1
1792,3,2,4,3,278,1
1572,1,10,13,2,152,1
2119,3,10,4,5,213,2
2209,1,12,1,3,235,2
1789,3,30,14,2,175,1
2718,3,22,7,1,134,2
1937,2,26,16,3,117,1
400,3,27,12,3,164,2
2568,2,6,16,1,191,2
1133,2,28,1,5,73,2
223,2,25,14,2,72,1
1085,2,2,16,3,114,1
386,1,5,15,1,72,1
613,2,13,14,4,203,1
917,3,28,9,1,170,1
378,1,27,2,2,237,1
358,1,1,12,2,155,1
708,3,4,15,1,232,2
217,2,1,9,3,252,1
1833,1,13,5,4,139,1
185,1,25,12,2,179,1
1108,2,4,8,1,35,1
409,3,21,3,4,81,1
1851,3,19,14,5,148,2
32,2,14,8,1,96,1
1585,1,6,10,1,241,2
132,3,1,6,5,296,1
949,3,4,1,2,286,1
1176,1,27,8,1,185,1
2344,3,1,2,4,271,2
1588,2,17,10,3,124,2
2982,2,15,3,3,39,2
2568,2,15,14,2,227,1
288,1,6,2,2,122,1
610,1,7,1,1,264,2
745,2,14,13,3,265,1
1739,2,9,11,3,209,2
1011,2,9,8,1,157,1
599,2,15,4,1,113,2
1837,1,4,6,1,275,2
2297,1,2,12,5,229,2
2724,3,13,11,4,120,2
1431,3,17,15,2,125,1
613,3,19,10,3,193,2
355,1,10,7,4,115,2
1462,1,24,5,4,277,1
1461,1,16,6,5,279,1
982,2,14,13,3,180,2
283,2,4,5,1,178,2
2095,1,9,15,1,109,2
2119,3,19,11,3,234,2
2569,1,8,10,4,254,2
1867,3,19,4,4,32,1
2448,3,1,10,2,165,2
2934,1,13,16,4,69,2
2344,3,4,2,5,258,1
1018,3,22,8,4,299,1
712,3,22,5,2,191,2
325,2,2,2,2,280,2
2514,3,19,1,4,75,2
170,2,3,16,1,71,1
2486,1,5,11,3,222,2
1686,3,21,6,3,227,2
608,1,2,9,5,127,2
2931,1,12,1,5,93,1
556,2,10,2,3,141,1
945,3,13,13,2,67,1
548,3,22,3,3,75,2
1345,1,13,4,4,293,2
649,3,19,11,3,181,1
129,2,7,2,2,136,2
418,2,24,12,2,90,2
432,3,27,7,1,118,2
1821,3,27,11,3,145,1
464,3,3,12,3,272,1
1636,2,1,2,4,290,1
1179,2,17,10,4,45,1
196,3,9,7,2,202,1
1496,2,14,15,5,243,2
2539,3,29,11,2,206,2
616,3,9,5,2,145,1
819,1,3,11,2,37,1
183,3,10,6,2,220,1
396,2,8,13,1,117,2
2728,2,28,7,3,157,2
2605,1,4,14,2,89,1
88,2,6,10,4,271,2
2734,2,10,2,5,179,1
886,1,15,3,1,210,1
2210,1,8,16,3,92,1
2347,1,15,1,3,251,1
527,1,7,7,3,235,2
2852,2,11,8,5,242,2
2978,2,21,2,3,262,1
746,3,19,4,4,190,1
1280,3,1,8,4,292,1
2913,1,24,11,5,128,2
1543,3,16,11,3,197,2
1726,3,29,15,5,248,2
371,2,7,13,1,264,2
2402,2,30,4,5,152,1
1090,3,14,11,3,166,2
68,1,18,4,5,121,2
129,1,17,13,1,82,2
2046,2,28,12,3,100,2
1705,2,14,11,1,237,1
2598,2,9,8,2,82,1
1442,2,17,4,3,211,2
765,2,13,11,2,77,2
1060,2,28,16,2,35,1
